"customer_key","customer_number","customer_name","age","age_group","customer_group","total_orders","total_sales","total_quantity","total_products","last_order","lifespan_month","recency","avg_order_value","avg_monthly_spend"
239,AW00011238,Mayra Prasad,61,Above 50,VIP,4,7543,9,9,"2013-04-30",28,144,1885.7500,269.3929
240,AW00011239,Latoya Goel,55,Above 50,VIP,4,7511,11,11,"2013-05-28",29,143,1877.7500,259.0000
241,AW00011240,Anne Hernandez,60,Above 50,VIP,4,7586,13,10,"2013-05-13",27,143,1896.5000,280.9630
242,AW00011241,Lisa Cai,51,Above 50,VIP,7,11468,25,20,"2013-10-29",14,138,1638.2857,819.1429
243,AW00011242,Larry Munoz,61,Above 50,VIP,7,11067,12,12,"2013-12-04",15,136,1581.0000,737.8000
244,AW00011243,Robin Alvarez,62,Above 50,VIP,4,7164,12,10,"2013-06-09",28,142,1791.0000,255.8571
245,AW00011244,Alexis Coleman,56,Above 50,VIP,4,7175,12,11,"2013-07-19",30,141,1793.7500,239.1667
246,AW00011245,Ricky Vazquez,63,Above 50,VIP,4,10580,9,9,"2013-12-11",27,136,2645.0000,391.8519
247,AW00011246,Latasha Rubio,63,Above 50,VIP,4,10575,7,7,"2013-12-20",27,136,2643.7500,391.6667
248,AW00011247,Claudia Zhou,63,Above 50,VIP,4,7131,12,11,"2013-08-17",30,140,1782.7500,237.7000
249,AW00011248,Tristan Alexander,59,Above 50,NEW,1,38,3,3,"2013-07-14",0,141,38.0000,38
250,AW00011249,Cindy Patel,58,Above 50,VIP,4,9890,11,11,"2013-09-15",24,139,2472.5000,412.0833
251,AW00011250,Shannon Liu,59,Above 50,VIP,4,7115,11,10,"2013-08-06",29,140,1778.7500,245.3448
252,AW00011251,Xavier Long,87,Above 50,NEW,1,2319,4,4,"2013-10-18",0,138,2319.0000,2319
253,AW00011252,Nicholas Thompson,87,Above 50,VIP,3,6685,7,7,"2013-12-18",29,136,2228.3333,230.5172
254,AW00011253,Jos├® Hernandez,75,Above 50,NEW,16,695,30,16,"2013-12-03",9,136,43.4375,77.2222
255,AW00011254,Johnathan Vance,86,Above 50,NEW,2,204,9,9,"2013-12-14",1,136,102.0000,204.0000
256,AW00011255,Colin Lin,86,Above 50,NEW,2,114,5,5,"2013-03-31",1,144,57.0000,114.0000
257,AW00011256,Katelyn Hernandez,86,Above 50,NEW,2,81,5,5,"2013-10-16",6,138,40.5000,13.5000
258,AW00011257,Jacqueline Powell,,Above 50,VIP,3,6676,6,6,"2013-12-14",28,136,2225.3333,238.4286
259,AW00011258,Xavier Hill,86,Above 50,NEW,2,49,4,4,"2013-07-15",2,141,24.5000,24.5000
260,AW00011259,Victoria Stewart,54,Above 50,VIP,3,6770,5,5,"2013-12-20",28,136,2256.6667,241.7857
261,AW00011260,Katelyn Kelly,49,"40-49",NEW,2,81,5,5,"2013-06-23",5,142,40.5000,16.2000
262,AW00011261,Stephanie Collins,54,Above 50,VIP,3,6650,4,4,"2013-12-23",27,136,2216.6667,246.2963
263,AW00011262,Jennifer Simmons,49,"40-49",NEW,27,1124,63,26,"2014-01-22",11,135,41.6296,102.1818
264,AW00011263,Trinity Richardson,55,Above 50,VIP,3,6753,9,9,"2013-12-10",28,136,2251.0000,241.1786
265,AW00011264,Eduardo Martin,55,Above 50,NEW,2,3182,8,8,"2013-11-30",11,137,1591.0000,289.2727
266,AW00011265,Elizabeth Jones,55,Above 50,NEW,1,2352,3,3,"2013-01-03",0,147,2352.0000,2352
267,AW00011266,Taylor Howard,55,Above 50,VIP,2,5922,5,5,"2013-01-20",17,147,2961.0000,348.3529
268,AW00011267,David Diaz,49,"40-49",VIP,2,5943,5,5,"2013-01-07",16,147,2971.5000,371.4375
269,AW00011268,Katelyn Carter,55,Above 50,NEW,2,98,5,5,"2013-11-16",6,137,49.0000,16.3333
270,AW00011269,Ryan Foster,49,"40-49",NEW,2,42,3,3,"2013-09-10",1,139,21.0000,42.0000
271,AW00011270,Robert Lee,49,"40-49",VIP,2,5984,5,5,"2013-01-07",16,147,2992.0000,374.0000
272,AW00011271,Danielle Reed,55,Above 50,VIP,2,5973,5,5,"2013-01-22",16,147,2986.5000,373.3125
273,AW00011272,Lauren Martinez,62,Above 50,VIP,2,5975,4,4,"2013-01-13",16,147,2987.5000,373.4375
274,AW00011273,Nathan Lal,63,Above 50,NEW,2,273,8,8,"2013-05-23",0,143,136.5000,273
275,AW00011274,Kyle Foster,85,Above 50,VIP,2,5888,4,4,"2013-02-24",18,146,2944.0000,327.1111
276,AW00011275,Jenny Rai,85,Above 50,VIP,2,5955,4,4,"2013-01-12",17,147,2977.5000,350.2941
277,AW00011276,Nancy Chapman,50,Above 50,REGULAR,27,987,57,22,"2014-01-22",12,135,36.5556,82.2500
278,AW00011277,Charles Jackson,56,Above 50,REGULAR,27,1434,65,26,"2014-01-16",12,135,53.1111,119.5000
279,AW00011278,Jonathan Phillips,56,Above 50,VIP,2,5908,3,3,"2013-01-03",16,147,2954.0000,369.2500
280,AW00011279,Amanda Cook,50,Above 50,NEW,2,44,4,3,"2013-06-22",4,142,22.0000,11.0000
281,AW00011280,Robert Collins,56,Above 50,NEW,2,77,4,4,"2013-08-08",1,140,38.5000,77.0000
282,AW00011281,Megan Barnes,50,Above 50,VIP,2,5921,5,5,"2013-01-11",16,147,2960.5000,370.0625
283,AW00011282,Christian Thomas,57,Above 50,VIP,2,5999,6,6,"2013-01-02",16,147,2999.5000,374.9375
284,AW00011283,Arturo Lal,57,Above 50,NEW,2,44,4,3,"2013-08-28",3,140,22.0000,14.6667
285,AW00011284,Theresa Serrano,57,Above 50,NEW,2,55,5,3,"2013-05-02",3,143,27.5000,18.3333
286,AW00011285,Jeremy Anderson,52,Above 50,NEW,2,128,5,5,"2013-10-26",3,138,64.0000,42.6667
287,AW00011286,Hunter Griffin,57,Above 50,VIP,2,5954,5,5,"2013-01-20",16,147,2977.0000,372.1250
288,AW00011287,Henry Garcia,58,Above 50,REGULAR,27,1165,62,23,"2014-01-28",12,135,43.1481,97.0833
289,AW00011288,Cindy Sanchez,47,"40-49",NEW,2,77,4,4,"2013-08-21",6,140,38.5000,12.8333
290,AW00011289,Maria Carter,53,Above 50,VIP,2,5905,5,5,"2013-01-16",17,147,2952.5000,347.3529
291,AW00011290,Katelyn Sanchez,52,Above 50,VIP,2,5933,3,3,"2013-01-27",17,147,2966.5000,349.0000
292,AW00011291,Jenna Wright,52,Above 50,VIP,2,5873,2,2,"2013-01-19",17,147,2936.5000,345.4706
293,AW00011292,Seth Phillips,57,Above 50,VIP,2,5910,5,5,"2012-12-31",16,147,2955.0000,369.3750
294,AW00011293,Luke Long,64,Above 50,NEW,2,85,5,5,"2013-03-15",1,145,42.5000,85.0000
295,AW00011294,Dalton Clark,64,Above 50,NEW,2,42,3,3,"2014-01-03",3,135,21.0000,14.0000
296,AW00011295,Taylor Lewis,65,Above 50,VIP,2,6058,5,5,"2013-01-09",16,147,3029.0000,378.6250
297,AW00011296,Haley Richardson,84,Above 50,VIP,2,5897,4,4,"2013-01-29",17,147,2948.5000,346.8824
298,AW00011297,Noah Coleman,84,Above 50,VIP,2,5948,5,5,"2013-02-20",17,146,2974.0000,349.8824
299,AW00011298,Jon Luo,84,Above 50,VIP,2,5922,5,5,"2013-02-21",18,146,2961.0000,329.0000
300,AW00011299,Orlando Vazquez,83,Above 50,VIP,2,6015,4,4,"2013-02-24",17,146,3007.5000,353.8235
301,AW00011300,Fernando Barnes,59,Above 50,NEW,27,1499,67,28,"2013-12-31",11,135,55.5185,136.2727
302,AW00011301,Cameron Rodriguez,59,Above 50,NEW,2,131,5,5,"2013-10-11",4,138,65.5000,32.7500
303,AW00011302,Spencer Russell,53,Above 50,VIP,2,5938,5,5,"2013-02-02",17,146,2969.0000,349.2941
304,AW00011303,Julia Coleman,59,Above 50,VIP,2,5875,3,3,"2013-02-23",18,146,2937.5000,326.3889
305,AW00011304,Julia Garcia,54,Above 50,NEW,2,122,5,5,"2013-04-22",1,144,61.0000,122.0000
306,AW00011305,Sean Evans,59,Above 50,NEW,2,77,4,4,"2013-08-04",4,140,38.5000,19.2500
307,AW00011306,Micah Zhou,59,Above 50,NEW,2,42,3,3,"2013-09-07",2,139,21.0000,21.0000
308,AW00011307,Hunter Rodriguez,59,Above 50,VIP,2,5964,5,5,"2013-02-08",17,146,2982.0000,350.8235
309,AW00011308,Ian Gonzales,65,Above 50,NEW,2,94,4,4,"2014-01-15",4,135,47.0000,23.5000
310,AW00011309,Victoria Lewis,65,Above 50,NEW,2,42,3,3,"2014-01-05",6,135,21.0000,7.0000
311,AW00011310,Erin Sanders,60,Above 50,NEW,2,77,4,4,"2013-12-24",4,136,38.5000,19.2500
312,AW00011311,Gabrielle Lopez,66,Above 50,NEW,2,77,4,4,"2013-09-13",5,139,38.5000,15.4000
313,AW00011312,Sara Richardson,66,Above 50,NEW,2,42,3,3,"2013-06-02",1,142,21.0000,42.0000
314,AW00011313,Trevor Jenkins,66,Above 50,NEW,2,44,4,3,"2013-11-26",7,137,22.0000,6.2857
315,AW00011314,Mya Flores,54,Above 50,NEW,2,47,4,3,"2013-12-03",9,136,23.5000,5.2222
316,AW00011315,Hailey Ward,66,Above 50,NEW,2,42,3,3,"2013-12-17",7,136,21.0000,6.0000
317,AW00011316,Luke Allen,65,Above 50,NEW,1,2350,2,2,"2013-01-12",0,147,2350.0000,2350
318,AW00011317,Victoria Russell,61,Above 50,VIP,2,5873,2,2,"2013-02-18",18,146,2936.5000,326.2778
319,AW00011318,Jessica Wilson,67,Above 50,NEW,2,44,4,3,"2013-11-08",1,137,22.0000,44.0000
320,AW00011319,Jade Bailey,77,Above 50,VIP,2,5930,4,4,"2013-02-24",18,146,2965.0000,329.4444
321,AW00011320,Morgan Hill,82,Above 50,NEW,2,72,5,5,"2013-08-19",2,140,36.0000,36.0000
322,AW00011321,Terrance Raman,81,Above 50,NEW,2,37,2,2,"2013-05-28",3,143,18.5000,12.3333
323,AW00011322,Sydney Garcia,81,Above 50,NEW,2,44,4,3,"2013-05-21",2,143,22.0000,22.0000
324,AW00011323,Jose Patterson,81,Above 50,VIP,2,6074,6,6,"2013-01-30",17,147,3037.0000,357.2941
325,AW00011324,Zachary Anderson,80,Above 50,VIP,2,5945,4,4,"2013-02-05",17,146,2972.5000,349.7059
326,AW00011325,Elijah Ross,80,Above 50,VIP,2,6044,7,7,"2013-01-31",17,146,3022.0000,355.5294
327,AW00011326,Rafael Xie,80,Above 50,VIP,2,5948,5,5,"2013-02-20",17,146,2974.0000,349.8824
328,AW00011327,Jaime Moreno,79,Above 50,VIP,2,5915,5,5,"2013-02-01",16,146,2957.5000,369.6875
329,AW00011328,Julian Griffin,79,Above 50,NEW,2,4718,4,4,"2013-04-07",3,144,2359.0000,1572.6667
330,AW00011329,Andy Alvarez,79,Above 50,VIP,2,5898,2,2,"2013-02-10",17,146,2949.0000,346.9412
331,AW00011330,Ryan Thompson,79,Above 50,NEW,27,1134,57,24,"2014-01-22",11,135,42.0000,103.0909
332,AW00011331,Samantha Jenkins,51,Above 50,REGULAR,27,1327,58,24,"2014-01-24",12,135,49.1481,110.5833
333,AW00011332,Deanna Ramos,57,Above 50,VIP,2,5755,3,3,"2013-01-06",15,147,2877.5000,383.6667
334,AW00011333,Emily Miller,57,Above 50,VIP,3,8163,6,6,"2013-07-14",28,141,2721.0000,291.5357
335,AW00011334,Nicole Brown,58,Above 50,VIP,3,8154,6,6,"2013-07-27",29,141,2718.0000,281.1724
336,AW00011335,Carla Raman,47,"40-49",VIP,2,5744,4,4,"2013-01-04",15,147,2872.0000,382.9333
337,AW00011336,Shaun Raji,52,Above 50,NEW,2,4441,5,5,"2013-01-05",3,147,2220.5000,1480.3333
338,AW00011337,Jerome Romero,58,Above 50,VIP,3,8162,8,7,"2013-07-19",29,141,2720.6667,281.4483
339,AW00011338,Frank Navarro,52,Above 50,VIP,2,5745,5,5,"2012-12-30",15,148,2872.5000,383.0000
340,AW00011339,Dennis She,58,Above 50,NEW,2,4379,3,3,"2013-01-25",4,147,2189.5000,1094.7500
341,AW00011340,Melody Munoz,78,Above 50,NEW,2,4413,5,5,"2013-01-02",2,147,2206.5000,2206.5000
342,AW00011341,Randy Zeng,83,Above 50,VIP,3,8192,8,8,"2013-07-19",28,141,2730.6667,292.5714
343,AW00011342,Marshall Wang,52,Above 50,NEW,1,49,3,3,"2013-07-12",0,141,49.0000,49
344,AW00011343,Arthur Carlson,50,Above 50,VIP,3,8222,9,9,"2013-07-24",28,141,2740.6667,293.6429
345,AW00011344,Jessie Jimenez,62,Above 50,VIP,3,8119,7,7,"2013-07-23",27,141,2706.3333,300.7037
346,AW00011345,Robin Ramos,62,Above 50,NEW,2,4404,3,3,"2012-12-31",2,147,2202.0000,2202.0000
347,AW00011346,Deanna Gutierrez,58,Above 50,NEW,2,4503,7,7,"2013-02-11",4,146,2251.5000,1125.7500
348,AW00011347,Roy Navarro,52,Above 50,NEW,1,14,2,2,"2013-03-16",0,145,14.0000,14
349,AW00011348,Shawn Rai,64,Above 50,NEW,1,68,3,3,"2013-03-31",0,144,68.0000,68
350,AW00011349,Mindy Luo,59,Above 50,NEW,1,68,3,3,"2014-01-13",0,135,68.0000,68
351,AW00011350,Cara Zhou,82,Above 50,NEW,1,38,3,3,"2013-02-05",0,146,38.0000,38
352,AW00011351,Anne Ramos,75,Above 50,VIP,3,8068,5,5,"2013-08-28",27,140,2689.3333,298.8148
353,AW00011352,Raymond Rodriguez,79,Above 50,NEW,1,14,2,2,"2013-05-01",0,143,14.0000,14
354,AW00011353,Carrie Ortega,78,Above 50,VIP,3,8078,6,6,"2013-08-08",26,140,2692.6667,310.6923
355,AW00011354,Deanna Suarez,77,Above 50,NEW,1,23,3,3,"2013-12-03",0,136,23.0000,23
356,AW00011355,Roberto Gutierrez,76,Above 50,NEW,1,14,2,2,"2013-09-26",0,139,14.0000,14
357,AW00011356,Terrence Carson,39,"30-39",VIP,3,5069,8,8,"2013-10-31",30,137,1689.6667,168.9667
358,AW00011357,Ramon Ye,40,"40-49",REGULAR,3,4943,5,5,"2013-10-29",29,138,1647.6667,170.4483
359,AW00011358,Cynthia Malhotra,40,"40-49",VIP,3,5034,8,8,"2013-11-14",29,137,1678.0000,173.5862
360,AW00011359,Jarrod Prasad,41,"40-49",REGULAR,3,4959,8,8,"2013-12-04",30,136,1653.0000,165.3000
361,AW00011360,Tyrone Serrano,41,"40-49",VIP,3,5025,6,6,"2013-12-22",30,136,1675.0000,167.5000
362,AW00011361,Cindy Ramos,42,"40-49",NEW,2,115,4,4,"2013-11-24",2,137,57.5000,57.5000
363,AW00011362,Damien Shan,41,"40-49",NEW,2,77,3,3,"2013-09-24",6,139,38.5000,12.8333
364,AW00011363,Julian Ross,42,"40-49",VIP,3,5035,5,5,"2013-12-18",31,136,1678.3333,162.4194
365,AW00011364,Jennifer Collins,40,"40-49",REGULAR,3,4921,4,4,"2013-12-26",31,136,1640.3333,158.7419
366,AW00011365,Brittney Sun,40,"40-49",VIP,3,5024,7,7,"2013-12-22",31,136,1674.6667,162.0645
367,AW00011366,Virginia Patel,40,"40-49",NEW,2,77,3,3,"2013-08-15",2,140,38.5000,38.5000
368,AW00011367,Calvin Nara,40,"40-49",NEW,2,86,4,4,"2013-11-25",5,137,43.0000,17.2000
369,AW00011368,Edward Miller,40,"40-49",VIP,3,5105,11,11,"2013-12-01",30,136,1701.6667,170.1667
370,AW00011369,Ashlee Tang,41,"40-49",NEW,2,119,4,4,"2013-12-27",6,136,59.5000,19.8333
371,AW00011370,Alicia Xu,41,"40-49",NEW,2,80,3,3,"2013-10-01",3,138,40.0000,26.6667
372,AW00011371,Lacey Jai,41,"40-49",NEW,2,75,2,2,"2013-12-28",2,136,37.5000,37.5000
373,AW00011372,Wendy Romero,41,"40-49",REGULAR,3,4965,5,5,"2013-12-14",31,136,1655.0000,160.1613
374,AW00011373,Carly Luo,70,Above 50,NEW,1,38,3,3,"2013-08-27",0,140,38.0000,38
375,AW00011374,Jimmy Ortega,76,Above 50,NEW,1,69,3,3,"2013-04-15",0,144,69.0000,69
376,AW00011375,Francisco Martinez,76,Above 50,NEW,1,14,2,2,"2013-10-17",0,138,14.0000,14
377,AW00011376,Lance Vazquez,76,Above 50,NEW,1,78,2,2,"2013-10-15",0,138,78.0000,78
378,AW00011377,David Robinett,58,Above 50,NEW,1,84,3,3,"2013-02-28",0,146,84.0000,84
379,AW00011378,Shannon Liang,59,Above 50,NEW,2,4436,4,4,"2013-02-14",4,146,2218.0000,1109.0000
380,AW00011379,Gary Vazquez,48,"40-49",NEW,2,4426,4,4,"2013-02-26",5,146,2213.0000,885.2000
381,AW00011380,Mitchell Kumar,60,Above 50,VIP,2,5838,6,6,"2013-02-03",16,146,2919.0000,364.8750
382,AW00011381,Meredith Raman,54,Above 50,VIP,3,8161,5,5,"2013-08-18",27,140,2720.3333,302.2593
383,AW00011382,Edward Patterson,50,Above 50,NEW,2,4344,2,2,"2013-02-16",4,146,2172.0000,1086.0000
384,AW00011383,Marie Gill,59,Above 50,NEW,1,49,3,3,"2014-01-01",0,135,49.0000,49
385,AW00011384,Tiffany Wang,53,Above 50,NEW,1,49,3,3,"2013-08-02",0,140,49.0000,49
386,AW00011385,Miguel Allen,53,Above 50,NEW,1,14,2,2,"2013-07-06",0,141,14.0000,14
387,AW00011386,Jaclyn Cai,53,Above 50,NEW,1,69,3,3,"2013-11-02",0,137,69.0000,69
388,AW00011387,Megan Ramirez,60,Above 50,VIP,3,6959,6,6,"2013-04-01",21,144,2319.6667,331.3810
389,AW00011388,Joseph Martin,60,Above 50,VIP,3,6987,7,7,"2013-04-26",22,144,2329.0000,317.5909
390,AW00011389,Karl Shan,44,"40-49",NEW,1,69,3,3,"2013-11-17",0,137,69.0000,69
391,AW00011390,Christine Raji,49,"40-49",NEW,1,49,3,3,"2013-11-07",0,137,49.0000,49
392,AW00011391,Lindsay Xie,48,"40-49",NEW,1,34,2,2,"2013-10-26",0,138,34.0000,34
393,AW00011392,Willie Zhao,44,"40-49",NEW,1,29,1,1,"2013-03-29",0,145,29.0000,29
394,AW00011393,Kurt Pal,50,Above 50,NEW,1,14,2,2,"2013-07-16",0,141,14.0000,14
395,AW00011394,George McDonald,50,Above 50,VIP,3,8162,7,7,"2013-08-02",25,140,2720.6667,326.4800
396,AW00011395,Beth Gutierrez,49,"40-49",VIP,2,5730,3,3,"2013-02-20",15,146,2865.0000,382.0000
397,AW00011396,Ian Lopez,50,Above 50,NEW,1,29,1,1,"2013-10-26",0,138,29.0000,29
398,AW00011397,Latoya Shan,50,Above 50,NEW,1,38,3,3,"2013-07-07",0,141,38.0000,38
399,AW00011398,Colin Nath,50,Above 50,VIP,3,8114,4,4,"2013-08-02",25,140,2704.6667,324.5600
400,AW00011399,Brenda Mehta,50,Above 50,NEW,1,14,2,2,"2013-04-13",0,144,14.0000,14
401,AW00011400,Franklin Raji,45,"40-49",VIP,3,6968,8,7,"2013-07-19",25,141,2322.6667,278.7200
402,AW00011401,Linda Navarro,50,Above 50,NEW,3,5020,6,6,"2013-03-08",4,145,1673.3333,1255.0000
403,AW00011402,Kelli Cai,49,"40-49",NEW,3,5059,10,9,"2013-04-02",5,144,1686.3333,1011.8000
404,AW00011403,Nancy Schmidt,45,"40-49",NEW,3,5032,9,9,"2013-05-28",7,143,1677.3333,718.8571
405,AW00011404,Megan Taylor,67,Above 50,NEW,1,34,2,2,"2013-02-10",0,146,34.0000,34
406,AW00011405,Bonnie Goel,67,Above 50,NEW,1,54,1,1,"2013-03-31",0,144,54.0000,54
407,AW00011406,Latoya Xu,67,Above 50,NEW,2,4415,6,6,"2013-02-09",3,146,2207.5000,1471.6667
408,AW00011407,Mario She,67,Above 50,NEW,1,54,1,1,"2013-06-23",0,142,54.0000,54
409,AW00011408,Darren Gill,60,Above 50,NEW,1,34,3,3,"2013-03-05",0,145,34.0000,34
410,AW00011409,Jacqueline Hayes,46,"40-49",NEW,2,4444,5,5,"2013-01-28",2,147,2222.0000,2222.0000
411,AW00011410,Maurice Goel,,Above 50,NEW,2,4464,5,5,"2013-02-04",3,146,2232.0000,1488.0000
412,AW00011411,Devin Ross,65,Above 50,NEW,1,38,3,3,"2013-08-04",0,140,38.0000,38
413,AW00011412,Sydney Bryant,65,Above 50,VIP,4,9880,11,10,"2013-10-11",24,138,2470.0000,411.6667
414,AW00011413,Megan Stewart,65,Above 50,VIP,4,7190,11,10,"2013-09-05",25,139,1797.5000,287.6000
415,AW00011414,Ian Richardson,65,Above 50,VIP,4,7191,10,10,"2013-09-15",25,139,1797.7500,287.6400
416,AW00011415,Randy She,75,Above 50,NEW,1,14,2,2,"2013-08-16",0,140,14.0000,14
417,AW00011416,Katrina Becker,74,Above 50,NEW,3,4928,5,4,"2013-05-05",6,143,1642.6667,821.3333
418,AW00011417,Lacey Zheng,74,Above 50,VIP,7,11248,17,14,"2013-12-15",14,136,1606.8571,803.4286
419,AW00011418,Rafael Hu,74,Above 50,NEW,1,40,2,2,"2013-12-17",0,136,40.0000,40
420,AW00011419,Kyle Scott,74,Above 50,NEW,2,231,6,6,"2013-06-27",4,142,115.5000,57.7500
421,AW00011420,Jordan Turner,73,Above 50,VIP,7,11200,17,16,"2013-11-29",13,137,1600.0000,861.5385
422,AW00011421,Amy Sun,73,Above 50,VIP,4,9780,4,4,"2013-10-09",24,138,2445.0000,407.5000
423,AW00011422,Dustin Deng,73,Above 50,VIP,4,7075,10,10,"2013-11-03",27,137,1768.7500,262.0370
424,AW00011423,Jasmine Stewart,64,Above 50,VIP,4,9905,10,10,"2013-10-20",23,138,2476.2500,430.6522
425,AW00011424,Pamela Garcia,60,Above 50,NEW,1,44,2,2,"2013-04-21",0,144,44.0000,44
426,AW00011425,Ariana Gray,59,Above 50,VIP,6,10528,15,15,"2013-12-21",13,136,1754.6667,809.8462
427,AW00011426,Kristopher Mehta,66,Above 50,NEW,1,35,1,1,"2013-04-09",0,144,35.0000,35
428,AW00011427,Desiree Dominguez,65,Above 50,VIP,4,9918,9,8,"2013-10-20",22,138,2479.5000,450.8182
429,AW00011428,Deanna Perez,66,Above 50,VIP,4,9954,12,12,"2013-10-22",23,138,2488.5000,432.7826
430,AW00011429,Marco Lopez,67,Above 50,VIP,6,10468,17,14,"2013-12-24",13,136,1744.6667,805.2308
431,AW00011430,Casey Yuan,67,Above 50,NEW,1,85,2,2,"2013-03-19",0,145,85.0000,85
432,AW00011431,Bryant Garcia,50,Above 50,VIP,4,9913,11,8,"2013-09-30",22,139,2478.2500,450.5909
433,AW00011432,Dominique Prasad,68,Above 50,VIP,6,9330,16,15,"2013-12-25",13,136,1555.0000,717.6923
434,AW00011433,Maurice Shan,68,Above 50,NEW,6,12914,13,12,"2013-09-14",10,139,2152.3333,1291.4000
435,AW00011434,Andre Lopez,62,Above 50,NEW,2,70,4,4,"2013-07-15",1,141,35.0000,70.0000
436,AW00011435,Robin Romero,69,Above 50,NEW,1,35,1,1,"2014-01-04",0,135,35.0000,35
437,AW00011436,Taylor Cox,69,Above 50,NEW,2,81,4,4,"2013-06-19",1,142,40.5000,81.0000
438,AW00011437,Alfredo Moreno,69,Above 50,NEW,1,54,1,1,"2013-12-19",0,136,54.0000,54
439,AW00011438,Jenny Nara,70,Above 50,NEW,1,35,1,1,"2013-02-05",0,146,35.0000,35
440,AW00011439,Janet Munoz,71,Above 50,NEW,6,12488,14,12,"2013-10-20",11,138,2081.3333,1135.2727
441,AW00011440,Sergio Weber,72,Above 50,NEW,1,78,2,2,"2013-03-27",0,145,78.0000,78
442,AW00011441,Erika Gomez,72,Above 50,NEW,1,44,2,2,"2014-01-08",0,135,44.0000,44
443,AW00011442,Joseph Harris,71,Above 50,NEW,1,35,1,1,"2013-09-29",0,139,35.0000,35
444,AW00011443,Grace Griffin,43,"40-49",VIP,3,8235,8,8,"2013-10-01",28,138,2745.0000,294.1071
445,AW00011444,Tina Mehta,43,"40-49",VIP,3,8136,5,5,"2013-06-02",24,142,2712.0000,339.0000
446,AW00011445,Kari Kim,45,"40-49",VIP,3,8098,5,5,"2013-06-28",25,142,2699.3333,323.9200
447,AW00011446,Bethany Chander,45,"40-49",VIP,3,8237,7,6,"2013-06-21",24,142,2745.6667,343.2083
448,AW00011447,Jennifer Roberts,45,"40-49",VIP,3,8078,6,6,"2013-05-31",23,142,2692.6667,351.2174
449,AW00011448,Kyle Patterson,44,"40-49",VIP,3,8132,7,7,"2013-06-21",25,142,2710.6667,325.2800
450,AW00011449,Alvin Hu,44,"40-49",VIP,3,8130,7,7,"2013-06-24",25,142,2710.0000,325.2000
451,AW00011450,Brett Mehta,43,"40-49",VIP,3,8173,9,9,"2013-06-17",24,142,2724.3333,340.5417
452,AW00011451,Ruben Mu├▒oz,44,"40-49",VIP,3,8250,9,9,"2013-06-05",23,142,2750.0000,358.6957
453,AW00011452,Erika Rubio,45,"40-49",VIP,3,8183,5,5,"2013-06-12",23,142,2727.6667,355.7826
454,AW00011453,Stanley Malhotra,40,"40-49",VIP,3,8177,6,6,"2013-06-19",24,142,2725.6667,340.7083
455,AW00011454,Melinda Navarro,45,"40-49",VIP,3,8089,4,4,"2013-06-18",23,142,2696.3333,351.6957
456,AW00011455,Ross Sanz,45,"40-49",VIP,3,8142,5,5,"2013-05-31",23,142,2714.0000,354.0000
457,AW00011456,Jon Gao,45,"40-49",VIP,3,8224,11,10,"2013-05-31",23,142,2741.3333,357.5652
458,AW00011457,Jaime Gutierrez,46,"40-49",VIP,3,8211,10,9,"2013-06-01",23,142,2737.0000,357.0000
459,AW00011458,Bianca Liu,46,"40-49",NEW,3,97,7,7,"2014-01-18",10,135,32.3333,9.7000
460,AW00011459,Tasha Deng,47,"40-49",VIP,3,8141,5,5,"2013-06-18",23,142,2713.6667,353.9565
461,AW00011460,Melvin Chande,41,"40-49",VIP,3,8137,6,6,"2013-06-10",23,142,2712.3333,353.7826
462,AW00011461,Victor Jimenez,47,"40-49",VIP,3,8089,4,4,"2013-07-21",24,141,2696.3333,337.0417
463,AW00011462,Laura Lin,47,"40-49",VIP,3,8116,5,5,"2013-07-25",25,141,2705.3333,324.6400
464,AW00011463,Alisha Beck,47,"40-49",NEW,3,48,4,4,"2013-12-13",9,136,16.0000,5.3333
465,AW00011464,Alejandro Huang,47,"40-49",VIP,3,8128,7,7,"2013-07-01",24,141,2709.3333,338.6667
466,AW00011465,Louis Luo,48,"40-49",VIP,3,8158,4,4,"2013-07-13",24,141,2719.3333,339.9167
467,AW00011466,Grant Tang,48,"40-49",NEW,3,90,7,7,"2013-08-21",3,140,30.0000,30.0000
468,AW00011467,Arturo Zheng,50,Above 50,NEW,3,56,5,4,"2014-01-02",5,135,18.6667,11.2000
469,AW00011468,Jaclyn Andersen,44,"40-49",VIP,3,6960,4,4,"2013-08-21",25,140,2320.0000,278.4000
470,AW00011469,Edwin Raji,46,"40-49",NEW,1,25,2,2,"2013-08-09",0,140,25.0000,25
471,AW00011470,Jay Suarez,46,"40-49",REGULAR,2,4344,2,1,"2013-02-21",13,146,2172.0000,334.1538
472,AW00011471,Latasha Suarez,46,"40-49",NEW,1,54,1,1,"2013-05-17",0,143,54.0000,54
473,AW00011472,Kenneth Kumar,56,Above 50,VIP,3,8165,6,6,"2013-10-26",27,138,2721.6667,302.4074
474,AW00011473,Grace Henderson,39,"30-39",NEW,1,63,2,2,"2013-06-02",0,142,63.0000,63
475,AW00011474,Melvin Xu,39,"30-39",NEW,1,49,3,3,"2013-09-26",0,139,49.0000,49
476,AW00011475,Cesar Subram,41,"40-49",NEW,1,69,4,4,"2013-04-23",0,144,69.0000,69
477,AW00011476,Erika Navarro,44,"40-49",NEW,1,54,1,1,"2013-11-01",0,137,54.0000,54
